,Category_ID,Percent_Return,_id,urlname
504,4,0.3375,5c66ff2f0f19850d1d7a4b42,An-AZ-urban-permie-community
505,4,0.31343283582089554,5c66ff2f0f19850d1d7a4b43,Tampa-Bay-Cohousing-Group
506,4,0.0,5c66ff2f0f19850d1d7a4b44,NK-Refugee-Rescue-Team
507,4,0.0,5c66ff2f0f19850d1d7a4b45,Soulseekers-The-Positive-Pack-Of-Globetrotters
508,4,0.0,5c66ff300f19850d1d7a4b46,Corridor-78-Soroptimist-Womens-Social-Meetup
509,4,0.39622641509433965,5c66ff300f19850d1d7a4b47,Feed-the-Homeless-Los-Angeles
510,4,0.3111111111111111,5c66ff300f19850d1d7a4b48,Arlington-350-Group
511,4,0.29411764705882354,5c66ff300f19850d1d7a4b49,Petworth-Leaders-Org-Development-Change-Leadership
512,4,0.0,5c66ff300f19850d1d7a4b4a,Togetherfest-Meetup
513,4,0.35802469135802467,5c66ff300f19850d1d7a4b4b,Mid-Hudson-Sierra-Club
514,4,0.8333333333333334,5c66ff300f19850d1d7a4b4c,GreenHomesGroup
515,4,0.4788732394366197,5c66ff300f19850d1d7a4b4d,eugeneoregonwild
516,4,0.0,5c66ff300f19850d1d7a4b4e,Boston-Human-Rights-Meetup
517,4,0.425,5c66ff300f19850d1d7a4b4f,tinypdx
518,4,0.0,5c66ff300f19850d1d7a4b50,Appalachian-Mountain-Club
519,4,1.0,5c66ff300f19850d1d7a4b51,Intentional-Community-Vancouver
520,4,1.0,5c66ff300f19850d1d7a4b52,Grimsby-Gardening-Meetup
521,4,0.41496598639455784,5c66ff300f19850d1d7a4b53,londonnaturelovers
522,4,0.31851851851851853,5c66ff300f19850d1d7a4b54,Lost-and-Found-in-London
523,4,0.38392857142857145,5c66ff300f19850d1d7a4b55,Social-enterprise-in-not-for-profits
524,4,0.4418604651162791,5c66ff300f19850d1d7a4b56,Association-for-Good-Government
525,4,0.0,5c66ff300f19850d1d7a4b57,Meetup-Desulo-cinquestelle
526,4,0.2857142857142857,5c66ff300f19850d1d7a4b58,Kansai-Organizer-Meetup
527,29,0.21428571428571427,5c66ff300f19850d1d7a4b59,Birmingham-Anime-and-Manga-Meetup
